chunk_text,metadata
"paid the balance in full during the billing cycle. this makes absolutely no sense, as a second full payment would be impossible with a 0.00 balance. the representative could not clearly explain why interest continued to accrue, and the explanation felt intentionally confusing. what makes this worse is that i have another citi credit card that did not charge interest under the same exact conditions. i also have cards with two other banks that do not engage in this practice.","{""complaint_id"": 99, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
"o other banks that do not engage in this practice. this inconsistent application of policy is unfair, misleading, and appears to be an intentional effort to trap consumers in a cycle of residual interest and revolving debt. when i asked for an email address to file a written complaint, i was told citi does not offer any email option and that i had to send a physical letter through the mail.","{""complaint_id"": 99, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
i had to send a physical letter through the mail. this is unacceptable in 2025 and is clearly intended to make it harder for customers to document and resolve issues.,"{""complaint_id"": 99, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
"in xxxxscrub 2025, i requested a 13000.00 balance transfer from citi with 0  interest until xxxx. consequent months, i continued using my credit card and paid my purchases in full  and some extra money . still, i was was being charged interest. i called multiple times, and only after xxxxxxxx xxxx on the phone with xxxx different citibank representatives, someone was finally able to explain to me why i was charged interest.","{""complaint_id"": 116, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
"able to explain to me why i was charged interest. apparently, the bank suddenly starts charging daily interest in the purchases you make with the card, even if you pay the purchases in full each month to the card, and even if before  without the balance transfer  citi would not charge interest when you pay the purchases in full.","{""complaint_id"": 116, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
"harge interest when you pay the purchases in full. i find this quite deceptive, as i was not explained earlier that i would accrue interest on purchases suddenly, while usually i would not be charged for those if you pay them in full. so when you take a 0  apr balance transfer, they may not charge you interest on that, but suddenly citi starts charging you interest on something else that they had never charged you interest on before.","{""complaint_id"": 116, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
"hat they had never charged you interest on before. they say that this was part of the terms and conditions of the balance transfer, but i feel it was not clearly, understandably and transparently communicated, that this was a sudden change, something new that was introduced to suddenly charge interest on what they would not do before. the total interest charged was apprx. 400.00 and i received around half of it back as a courtesy.","{""complaint_id"": 116, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
d i received around half of it back as a courtesy. i feel it is an unethical practice and i would not want other people to become the victim of such deceptive practices. i wonder whether others have the same experience and if a class action lawsuit could make sense.,"{""complaint_id"": 116, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
calling from xxxx to xxxx harassing about how much i owe. this been going on for since xxxxyear to present. calling 5 times a day or more. different numbers also.,"{""complaint_id"": 87, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"synchrony bank  xxxx xxxx xxxx  refuses to remove 1100.00 from their database, which was initially charged for xxxx xxxx. i did a debt consolidation loan from xxxx xxxx. i consolidated xxxx accounts that synchrony bank finances  xxxx xxxx xxxx xxxx xxxx, and xxxx s. the loan amount for xxxx xxxx was 1100.00. synchrony bank applied that amount to xxxx xxxx xxxx as a purchase. when i called for them to correct the error, they refused.","{""complaint_id"": 74, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"i have a fidelity rewards visa signature credit card with fidelity investments ending in xxxx. when i was first approved for the card, i was given a credit limit of xxxx. since then, i have been responsible with the credit limit, always paying off my balances and keeping the account in good standing. this positive payment history has been maintained for a few years now. i also have a great credit score with the three bureaus, xxxx xxxx xxxx xxxx.","{""complaint_id"": 121, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
"score with the three bureaus, xxxx xxxx xxxx xxxx. i have attempted to increase the credit limit of my fidelity card several times, but i have been unsuccessful each time. this is very inconvenient, because i want to increase my purchasing power with the fidelity credit. every other bank i have a line of credit with has granted me credit limit increases over time.","{""complaint_id"": 121, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
"h has granted me credit limit increases over time. xxxx xxxx xxxx xxxx xxxx xxxx fidelity is the only company, as of now, that has rejected every demand i have made for a credit limit increase for the card ending in xxxx. this is a great inconvenience and turnoff to me, the account holder and customer. if fidelity wants to maintain a relationship with me or other consumers for business in the future, they have to be flexible in granting credit limit increases for credit card account holders.","{""complaint_id"": 121, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
t limit increases for credit card account holders. i never got a successful credit line increase. this is bad. i wish to have my credit limit increased to 3000.00 from 500.00. there is a good chance i will quit my relationship with fidelity if i keep getting denied for credit limit increases for the account ending in xxxx,"{""complaint_id"": 121, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
